,station,station_am_mean,station_am_std,station_am_max,swh_am_mean,swh_am_std,swh_am_max,mwp_am_mean,mwp_am_std,mwp_am_max,wsk_am_mean,wsk_am_std,wsk_am_max,sst_am_mean,sst_am_std,sst_am_max,wave_lon_am_mean,wave_lon_am_std,wave_lon_am_max,wave_lat_am_mean,wave_lat_am_std,wave_lat_am_max,wave_distance_deg_am_mean,wave_distance_deg_am_std,wave_distance_deg_am_max,u10_am_mean,u10_am_std,u10_am_max,v10_am_mean,v10_am_std,v10_am_max,msl_am_mean,msl_am_std,msl_am_max,tp_am_mean,tp_am_std,tp_am_max,d2m_am_mean,d2m_am_std,d2m_am_max,sp_am_mean,sp_am_std,sp_am_max,t2m_am_mean,t2m_am_std,t2m_am_max,longitude_am_mean,longitude_am_std,longitude_am_max,latitude_am_mean,latitude_am_std,latitude_am_max,wind_magnitude_am_mean,wind_magnitude_am_std,wind_magnitude_am_max,u10_abs_am_mean,u10_abs_am_std,u10_abs_am_max,v10_abs_am_mean,v10_abs_am_std,v10_abs_am_max,wind_wave_diff_am_mean,wind_wave_diff_am_std,wind_wave_diff_am_max,wind_wave_alignment_am_mean,wind_wave_alignment_am_std,wind_wave_alignment_am_max,tau_u_am_mean,tau_u_am_std,tau_u_am_max,tau_u_abs_am_mean,tau_u_abs_am_std,tau_u_abs_am_max,tau_v_am_mean,tau_v_am_std,tau_v_am_max,tau_v_abs_am_mean,tau_v_abs_am_std,tau_v_abs_am_max,tau_mag_am_mean,tau_mag_am_std,tau_mag_am_max,wind_dir_am_mean,wind_dir_am_std,mwd_am_mean,mwd_am_std,mwd,wind_dir,coast_lat,coast_lon,lat,lon
58,102,102.0,0.0,102,2.9621656755121744,0.41459054930663775,4.160289287567139,9.219352373262732,0.4024819101612795,10.151082038879395,0.007707270180306784,0.00103498527076993,0.010598182678222656,289.886367425686,0.7903806083430976,291.498291015625,-5.5,0.0,-5.5,50.0,0.0,50.0,0.11030865786509833,0.0,0.11030865786509834,5.8999076,1.3405558,8.837412,3.4996498,1.1328871,8.080377,102390.94,303.99316,103140.94,0.0052609793,0.0010127192,0.007255554,287.0041,0.7694612,288.8894,102208.04,302.89938,102954.44,289.83414,0.8265218,291.82446,-5.5,0.0,-5.5,50.0,0.0,50.0,15.128195,8.995313,43.58459,5.9541373,1.3939979,8.837412,3.681507,1.0454756,8.080377,220.01303406023396,14.255648461898215,248.0893702507019,0.9327148646458435,0.1802349981157433,0.9999848589563763,0.13264802,0.113157965,0.49980706,0.1340472,0.11313876,0.49980706,0.08869301,0.09939087,0.5608465,0.08881036,0.099319056,0.5608465,0.49017847,0.6502154,3.0251393,78.52671604621702,61.71465586688753,259.35196516274544,18.19642171276827,259.35196516274544,78.52671604621702,50.102,-5.542,50.0,-5.5
59,103,103.0,0.0,103,2.9621656755121744,0.41459054930663775,4.160289287567139,9.219352373262732,0.4024819101612795,10.151082038879395,0.007707270180306784,0.00103498527076993,0.010598182678222656,289.886367425686,0.7903806083430976,291.498291015625,-5.5,0.0,-5.5,50.0,0.0,50.0,0.11151933688827378,0.0,0.11151933688827378,5.8999076,1.3405558,8.837412,3.4996498,1.1328871,8.080377,102390.94,303.99316,103140.94,0.0052609793,0.0010127192,0.007255554,287.0041,0.7694612,288.8894,102208.04,302.89938,102954.44,289.83414,0.8265218,291.82446,-5.5,0.0,-5.5,50.0,0.0,50.0,15.128195,8.995313,43.58459,5.9541373,1.3939979,8.837412,3.681507,1.0454756,8.080377,220.01303406023396,14.255648461898215,248.0893702507019,0.9327148646458435,0.1802349981157433,0.9999848589563763,0.13264802,0.113157965,0.49980706,0.1340472,0.11313876,0.49980706,0.08869301,0.09939087,0.5608465,0.08881036,0.099319056,0.5608465,0.49017847,0.6502154,3.0251393,78.52671604621702,61.71465586688753,259.35196516274544,18.19642171276827,259.35196516274544,78.52671604621702,50.103,-5.54275,50.0,-5.5
60,104,104.0,0.0,104,2.9621656755121744,0.41459054930663775,4.160289287567139,9.219352373262732,0.4024819101612795,10.151082038879395,0.007707270180306784,0.00103498527076993,0.010598182678222656,289.886367425686,0.7903806083430976,291.498291015625,-5.5,0.0,-5.5,50.0,0.0,50.0,0.1054063039101547,0.0,0.1054063039101547,5.8999076,1.3405558,8.837412,3.4996498,1.1328871,8.080377,102390.94,303.99316,103140.94,0.0052609793,0.0010127192,0.007255554,287.0041,0.7694612,288.8894,102208.04,302.89938,102954.44,289.83414,0.8265218,291.82446,-5.5,0.0,-5.5,50.0,0.0,50.0,15.128195,8.995313,43.58459,5.9541373,1.3939979,8.837412,3.681507,1.0454756,8.080377,220.01303406023396,14.255648461898215,248.0893702507019,0.9327148646458435,0.1802349981157433,0.9999848589563763,0.13264802,0.113157965,0.49980706,0.1340472,0.11313876,0.49980706,0.08869301,0.09939087,0.5608465,0.08881036,0.099319056,0.5608465,0.49017847,0.6502154,3.0251393,78.52671604621702,61.71465586688753,259.35196516274544,18.19642171276827,259.35196516274544,78.52671604621702,50.099998,-5.53333,50.0,-5.5
61,108,108.0,0.0,108,2.0397680445415216,0.2698208919584223,2.7944445610046387,6.762527558861709,0.31991239761531864,7.652596473693848,0.022908966715742902,0.002142002452173199,0.028954505920410156,290.0462199885671,0.6726584755443301,291.010009765625,-2.5,0.0,-2.5,50.5,0.0,50.5,0.12034150213454979,0.0,0.12034150213454979,5.4463153,1.1425378,7.794346,3.251939,1.0222157,6.9797907,102362.305,304.02173,103077.69,0.0055592465,0.0012766917,0.009334564,286.9859,0.7414316,289.05737,101971.91,300.6517,102678.44,289.7819,0.79636705,291.83423,-2.5,0.0,-2.5,50.5,0.0,50.5,14.896519,8.294139,39.39311,5.49984,1.179505,7.794346,3.3217616,0.9861605,6.9797907,190.28524990198088,10.955304929632291,218.4363459944725,0.9499741090287208,0.1206073235284835,0.9999442503893197,0.123378366,0.09264603,0.3689919,0.12877688,0.09739132,0.3689919,0.08259491,0.084405735,0.43786687,0.08425367,0.08478019,0.43786687,0.46026617,0.5423272,2.4712687,72.53234249208032,60.48425198844362,230.92509599965564,36.08115459831794,230.92509599965564,72.53234249208032,50.6085,-2.447944,50.5,-2.5
62,109,109.0,0.0,109,1.7497130865004005,0.2296959883928756,2.3896594047546387,6.126735710516209,0.2938773130493134,6.965340614318848,0.019774846914337903,0.001873537943192029,0.024804115295410156,290.877822503811,0.7814480111934634,292.73486328125,-1.75,0.0,-1.75,50.75,0.0,50.75,0.12985532029916905,0.0,0.12985532029916905,4.372302,0.90411896,6.2123184,2.954918,0.92428327,6.12774,102348.61,304.26596,103062.5,0.005157261,0.0010248931,0.009090424,286.9346,0.7833732,289.18433,102068.16,301.59918,102776.56,290.50204,0.97792816,292.6931,-1.75,0.0,-1.75,50.75,0.0,50.75,11.262653,6.021237,26.894638,4.4123926,0.9190046,6.2123184,3.0111961,0.8854473,6.12774,191.6114466771847,8.33161587692865,211.38787531852722,0.9636843858709958,0.04677193685132277,0.9999788292432972,0.0750077,0.054699782,0.23140833,0.07830929,0.057700455,0.23140833,0.05698691,0.05411815,0.26244932,0.05874895,0.05464043,0.26244932,0.2583328,0.28263113,1.1518896,74.77898872189405,59.72105043753042,233.42293713626455,38.31579528819307,233.42293713626455,74.77898872189405,50.714333,-1.874861,50.75,-1.75
63,111,111.0,0.0,111,1.7188100291461479,0.2253532485882095,2.3319201469421387,6.130800247192383,0.2952707586797509,6.998299598693848,0.018785914269889275,0.0014890193063812713,0.022908687591552734,290.877822503811,0.7814480111934634,292.73486328125,-1.5,0.0,-1.5,50.75,0.0,50.75,0.012044484214778266,0.0,0.012044484214778266,4.35883,0.90278184,6.2211075,2.9126236,0.911418,6.0227594,102346.91,304.73166,103056.75,0.00484748,0.0009321491,0.008052826,286.86218,0.77296937,289.24487,102114.74,302.39285,102819.56,290.73843,1.0178279,292.94165,-1.5,0.0,-1.5,50.75,0.0,50.75,11.135105,5.9439025,26.342714,4.395526,0.91392636,6.2211075,2.9606252,0.87709326,6.0227594,193.5326738935418,8.854406469504122,217.1161908954382,0.9475117493385473,0.07923320311854677,0.9999900976202324,0.07428319,0.054317746,0.22983223,0.07733156,0.056797422,0.22983223,0.05579107,0.052811008,0.2526594,0.057436775,0.053250775,0.2526594,0.25234568,0.27501318,1.1050972,74.25685431317585,59.6802639081314,236.40286563769783,39.28863940743409,236.40286563769783,74.25685431317585,50.7403,-1.50714,50.75,-1.5
64,114,114.0,0.0,114,1.8875431898163586,0.24430321783302222,2.5578722953796387,6.664203108810797,0.30206700172714374,7.508065223693848,0.02178508915552279,0.0021344631749750554,0.028252601623535156,290.0286239996189,0.6623890329052955,291.060791015625,-2.75,0.0,-2.75,50.75,0.0,50.75,0.04347351492575625,0.0,0.04347351492575625,3.4870415,0.71477026,4.9847794,2.5445786,0.80844194,5.429986,102359.84,304.4197,103087.25,0.004020784,0.0007518684,0.0059509277,286.4893,0.7877254,289.1316,101627.81,297.75815,102340.56,290.63678,1.2602248,293.5686,-2.75,0.0,-2.75,50.75,0.0,50.75,7.506787,4.130736,18.717724,3.5160086,0.72031844,4.9847794,2.6066418,0.7649605,5.429986,189.96304315619352,8.117162340177988,206.58060359954834,0.9509133665914044,0.08036726795704026,0.9999327251586045,0.039852917,0.030532578,0.13157985,0.04118965,0.031564984,0.13157985,0.03282264,0.032512654,0.16185689,0.033472706,0.032584745,0.16185689,0.116250366,0.13385458,0.55793744,73.57529407594262,60.952810377557356,222.80650024651607,36.40346160921274,222.80650024651607,73.57529407594262,50.70888,-2.76411,50.75,-2.75
65,115,115.0,0.0,115,2.541511099512984,0.3922459747528191,3.5488390922546387,9.960055560600466,0.528542895000578,11.311726570129395,0.004519564349476884,0.0010747160678814995,0.007283329963684082,289.9937297541921,0.779707552204836,291.303955078125,-4.75,0.0,-4.75,50.5,0.0,50.5,0.1264517813239478,0.0,0.1264517813239478,4.035207,0.89643294,5.9238377,2.8245702,0.844978,6.1145563,102376.984,301.7167,103124.31,0.0052466276,0.0008987286,0.0070705414,286.68283,0.7453339,288.83276,101356.63,293.7424,102083.44,289.6501,1.0484957,292.2522,-4.75,0.0,-4.75,50.5,0.0,50.5,8.247633,4.587269,20.690779,4.084409,0.9181383,5.9238377,2.9357557,0.7943152,6.1145563,241.87019792083288,14.29564026491496,272.1183343054727,0.9585668305192441,0.05508571802982687,0.9999557977402963,0.048826415,0.038839098,0.17375757,0.049963742,0.03887653,0.17375757,0.038020685,0.038357746,0.1994554,0.038165357,0.038231142,0.1994554,0.14102103,0.16778724,0.6817625,72.61948241257086,63.178574502519076,274.59664235407405,11.308905945642756,274.59664235407405,72.61948241257086,50.59419,-4.83437,50.5,-4.75
66,120,120.0,0.0,120,1.1523504882324032,0.14789853431895594,1.4637880325317383,4.857175245517638,0.14124718684449075,5.147713661193848,0.016734774519757526,0.0011493918432516131,0.018592894077301025,290.823944836128,0.7567813409520934,292.01611328125,1.75,0.0,1.75,51.0,0.0,51.0,0.12163244861734177,0.0,0.12163244861734177,5.036841,1.1253607,7.206792,4.0797205,1.1404195,7.0290756,102320.086,303.73956,103015.44,0.0047641383,0.0009633508,0.0075092316,287.3224,0.7621462,289.25073,102227.65,302.86176,102921.0,290.74603,0.86784065,292.25293,1.75,0.0,1.75,51.0,0.0,51.0,16.950409,8.055249,37.048454,5.05302,1.1406499,7.206792,4.1404967,1.0696906,7.0290756,217.80531878587675,16.250365675079475,268.3980941772461,0.9319189018198113,0.10773376891367878,0.9999985475259991,0.13454859,0.08742087,0.38139024,0.13529375,0.08703726,0.38139024,0.11596595,0.08806711,0.3524552,0.11605991,0.08797252,0.3524552,0.5583636,0.50867707,2.1858463,69.24292531827601,60.3748874018929,274.09789458319113,72.92990008360714,274.09789458319113,69.24292531827601,50.9693985,1.86772001,51.0,1.75
67,121,121.0,0.0,121,1.1523504882324032,0.14789853431895594,1.4637880325317383,4.857175245517638,0.14124718684449075,5.147713661193848,0.016734774519757526,0.0011493918432516131,0.018592894077301025,290.7676733993902,0.7486945391377039,291.9755859375,1.5,0.0,1.5,50.75,0.0,50.75,0.0808872054159381,0.0,0.0808872054159381,4.599349,1.0154654,6.7005997,3.6208615,1.0571457,6.4514704,102336.68,307.15207,103024.81,0.005255978,0.0011771863,0.008384705,287.20026,0.7428262,289.46167,101941.17,303.4233,102620.0,290.75217,1.0028123,292.77612,1.5,0.0,1.5,50.75,0.0,50.75,13.419201,6.501432,29.145147,4.60955,1.0225265,6.7005997,3.6801128,0.98498505,6.4514704,217.84801184549565,17.89833361607673,269.1432342529297,0.917402435643407,0.09620839588909506,0.9999882914905217,0.09609282,0.06381927,0.27875528,0.09711412,0.06346518,0.27875528,0.081385836,0.064746454,0.26081356,0.08151556,0.06461713,0.26081356,0.3524404,0.33001238,1.3527327,72.06120411942645,60.22416674829478,274.09789458319113,72.92990008360714,274.09789458319113,72.06120411942645,50.72738,1.57766,50.75,1.5
68,122,122.0,0.0,122,1.1523504882324032,0.14789853431895594,1.4637880325317383,4.857175245517638,0.14124718684449075,5.147713661193848,0.016734774519757526,0.0011493918432516131,0.018592894077301025,290.823944836128,0.7567813409520934,292.01611328125,1.75,0.0,1.75,51.0,0.0,51.0,0.12158733075859471,0.0,0.12158733075859472,5.036841,1.1253607,7.206792,4.0797205,1.1404195,7.0290756,102320.086,303.73956,103015.44,0.0047641383,0.0009633508,0.0075092316,287.3224,0.7621462,289.25073,102227.65,302.86176,102921.0,290.74603,0.86784065,292.25293,1.75,0.0,1.75,51.0,0.0,51.0,16.950409,8.055249,37.048454,5.05302,1.1406499,7.206792,4.1404967,1.0696906,7.0290756,217.80531878587675,16.250365675079475,268.3980941772461,0.9319189018198113,0.10773376891367878,0.9999985475259991,0.13454859,0.08742087,0.38139024,0.13529375,0.08703726,0.38139024,0.11596595,0.08806711,0.3524552,0.11605991,0.08797252,0.3524552,0.5583636,0.50867707,2.1858463,69.24292531827601,60.3748874018929,274.09789458319113,72.92990008360714,274.09789458319113,69.24292531827601,50.969501,1.8677,51.0,1.75
69,123,123.0,0.0,123,1.1523504882324032,0.14789853431895594,1.4637880325317383,4.857175245517638,0.14124718684449075,5.147713661193848,0.016734774519757526,0.0011493918432516131,0.018592894077301025,290.7676733993902,0.7486945391377039,291.9755859375,1.5,0.0,1.5,50.75,0.0,50.75,0.08060375302056437,0.0,0.08060375302056437,4.599349,1.0154654,6.7005997,3.6208615,1.0571457,6.4514704,102336.68,307.15207,103024.81,0.005255978,0.0011771863,0.008384705,287.20026,0.7428262,289.46167,101941.17,303.4233,102620.0,290.75217,1.0028123,292.77612,1.5,0.0,1.5,50.75,0.0,50.75,13.419201,6.501432,29.145147,4.60955,1.0225265,6.7005997,3.6801128,0.98498505,6.4514704,217.84801184549565,17.89833361607673,269.1432342529297,0.917402435643407,0.09620839588909506,0.9999882914905217,0.09609282,0.06381927,0.27875528,0.09711412,0.06346518,0.27875528,0.081385836,0.064746454,0.26081356,0.08151556,0.06461713,0.26081356,0.3524404,0.33001238,1.3527327,72.06120411942645,60.22416674829478,274.09789458319113,72.92990008360714,274.09789458319113,72.06120411942645,50.727501,1.5774,50.75,1.5
70,124,124.0,0.0,124,1.9507082148296078,0.27606033102555044,2.6087756156921387,6.070034096880657,0.30648112347025097,6.991707801818848,0.028389975792024194,0.002144199208579915,0.034417152404785156,290.3902022198933,0.7483034535990883,292.14306640625,0.0,0.0,0.0,50.75,0.0,50.75,0.07452278647501136,0.0,0.07452278647501136,5.867463,1.2212356,8.2225685,3.6524897,1.1355574,7.344537,102335.414,304.41205,103018.06,0.0057497025,0.0013530254,0.009365082,287.181,0.73767424,288.96558,102145.6,302.68283,102825.0,290.0569,0.79432607,291.67212,0.0,0.0,0.0,50.75,0.0,50.75,18.080729,9.468387,41.717068,5.887608,1.2406769,8.2225685,3.6888666,1.102045,7.344537,201.62961092227843,11.866642269948473,234.65975141525269,0.9451981316742184,0.09201063324639878,0.9999949728916998,0.16156475,0.11262677,0.46508726,0.16567566,0.11478646,0.46508726,0.11392326,0.105819814,0.4879301,0.1150753,0.10572571,0.4879301,0.65989465,0.6907721,2.7714496,76.01180774409596,59.282420874279445,256.688756511025,39.80424550481973,256.688756511025,76.01180774409596,50.783298,0.06667,50.75,0.0
71,125,125.0,0.0,125,2.512398667451812,0.33121303618877995,3.4792590141296387,8.088491439819336,0.36033033570020445,8.922127723693848,0.017177461124048,0.003238201691167868,0.030404090881347656,289.9672017911585,0.7481638916158985,291.201171875,-4.25,0.0,-4.25,50.25,0.0,50.25,0.13497337100717208,0.0,0.13497337100717208,5.260983,1.1590326,7.65958,3.181207,1.0067235,7.09356,102381.0,303.88147,103118.56,0.005498351,0.0010945036,0.0082092285,286.99323,0.7831743,289.06128,101945.56,300.41092,102674.44,289.77475,0.8502179,291.73267,-4.25,0.0,-4.25,50.25,0.0,50.25,13.036571,7.5475187,36.512672,5.344285,1.2358165,8.282,3.3009696,0.93469095,7.09356,204.30900902646343,11.841829609682762,227.8334846496582,0.9517034325460048,0.07838366052915448,0.9999519141115925,0.10188395,0.08249855,0.3304853,0.10681262,0.085990265,0.3304853,0.06983114,0.07550329,0.4124652,0.07004866,0.07542835,0.4124652,0.35915306,0.45169336,2.1230817,73.90951579954566,64.78508661062465,244.29236314078275,28.63927322252007,244.29236314078275,73.90951579954566,50.368401,-4.1852002,50.25,-4.25
72,126,126.0,0.0,126,1.8302809436146805,0.24659151091438075,2.4856066703796387,6.142451844564298,0.2945249933098611,7.026131629943848,0.023088386872919593,0.0018970260176550899,0.028851985931396484,290.805693835747,0.7598516796872508,292.77294921875,-1.0,0.0,-1.0,50.75,0.0,50.75,0.12117838091012915,0.0,0.12117838091012915,4.718466,0.97887164,6.6468887,3.0376508,0.9458149,6.2278376,102342.44,304.96698,103043.25,0.00471671,0.0008956611,0.007144928,286.91925,0.78063023,289.23706,102082.85,302.45895,102778.56,290.64734,0.9280144,292.74,-1.0,0.0,-1.0,50.75,0.0,50.75,12.527493,6.6618514,29.052095,4.7523513,0.9943756,6.6468887,3.0782058,0.9166939,6.2278376,196.6450103528616,11.273991852802238,227.62386512756348,0.9474132765893626,0.07288487881123677,0.9999999662321262,0.09047116,0.06525969,0.27738833,0.09410502,0.06800893,0.27738833,0.06570029,0.06159059,0.2881338,0.06750148,0.061941694,0.2881338,0.31887567,0.3425362,1.3441086,73.07173314908655,60.79247697594061,241.45166162274725,39.88263863772996,241.45166162274725,73.07173314908655,50.8004,-1.1102,50.75,-1.0
73,127,127.0,0.0,127,2.0397680445415216,0.2698208919584223,2.7944445610046387,6.762527558861709,0.31991239761531864,7.652596473693848,0.022908966715742902,0.002142002452173199,0.028954505920410156,290.0462199885671,0.6726584755443301,291.010009765625,-2.5,0.0,-2.5,50.5,0.0,50.5,0.12043435349189488,0.0,0.12043435349189488,5.4463153,1.1425378,7.794346,3.251939,1.0222157,6.9797907,102362.305,304.02173,103077.69,0.0055592465,0.0012766917,0.009334564,286.9859,0.7414316,289.05737,101971.91,300.6517,102678.44,289.7819,0.79636705,291.83423,-2.5,0.0,-2.5,50.5,0.0,50.5,14.896519,8.294139,39.39311,5.49984,1.179505,7.794346,3.3217616,0.9861605,6.9797907,190.28524990198088,10.955304929632291,218.4363459944725,0.9499741090287208,0.1206073235284835,0.9999442503893197,0.123378366,0.09264603,0.3689919,0.12877688,0.09739132,0.3689919,0.08259491,0.084405735,0.43786687,0.08425367,0.08478019,0.43786687,0.46026617,0.5423272,2.4712687,72.53234249208032,60.48425198844362,230.92509599965564,36.08115459831794,230.92509599965564,72.53234249208032,50.607899,-2.4465001,50.5,-2.5
