,Unnamed: 0,station,lat,lon,n_blocks,gev_c,gev_loc,gev_scale,ks_stat,ks_pvalue,kuiper,r2_cdf,cluster,geometry,CVI_Category,dist_to_CVI_m,Morpho,CoastType,dist_to_morpho_m,wave_nc_mean_0p1deg,wave_atl_mean_0p1deg,current_mean_0p1deg,current_mean_1deg,dist_to_river_outlet_m,GEV_ID,HYRIV_ID,dist_to_nearest_river_m,nearest_CATCH_SKM_10km,nearest_DIS_AV_CMS_10km,river_index_10km,coastal_type
177,138,403,52.09903557,4.2635626,164,0.1606172605355832,1.0242977358849807,0.3052944700828411,0.048294782612778,0.8209273730042852,0.0899758046394857,0.9936043908817358,4,POINT (4.2635626 52.09903557),Lower,2.382348424827457,J,Harbor area,361.3567625521886,1.1716579861111112,221.0741528526049,170.5202587546883,202.8676416861501,11221.979840985658,177,20322341,5257.206446303157,20.59,0.313,0.02228072553200946,
178,139,404,52.46394337,4.51759573,128,0.2029188061749976,0.9528466877313808,0.3661527223581088,0.0429195753926722,0.9643912958231372,0.0815388020797518,0.9963458071533056,4,POINT (4.51759573 52.46394337),Lower,4541.118257305341,J,Harbor area,1579.7735658313009,1.6805555555555556,314.5610499958477,184.66431796536938,186.01777220656987,7438.605087649851,178,20312580,5596.858186715885,33.93,0.534,0.05070490601239468,
179,140,405,52.77265954,4.64970234,76,0.1891198297173804,1.0525476920857737,0.3293664079104241,0.084865304837854,0.6136689120548426,0.1649773829899484,0.9821078962903976,4,POINT (4.64970234 52.77265954000001),Lower,505.0372346613187,Y,"Artificial shoreline (walk, dike, quay) without beach",1089.4671254656607,1.4541015625,404.28012868843825,201.89870325575563,164.34759441185423,8376.88475807277,179,20304215,3015.815873894061,51.48,3.013,0.1481877146229398,72300 Intertidal flats
180,141,41,48.3829,-4.4951,433,-0.0088039441517009,0.3934716196075528,0.1575104104185178,0.0240915122088789,0.957877009933202,0.046250683180317,0.9989871229279094,3,POINT (-4.4951 48.38290000000001),Intermediate,32.24455819988997,J,Harbor area,29.17619662026892,0.9354383680555556,866.5511723176747,33.83014160454348,235.51501148059415,448.20384226410727,180,20414935,237.5232984518849,1.0,1.485,0.6285528537530568,
181,142,413,52.9333,1.3,211,0.0159984164578648,0.7101838194806707,0.3301715117422857,0.0532141538120873,0.5701429966286067,0.0815366181562858,0.9970949240787386,1,POINT (1.2999999999999998 52.933299999999996),Intermediate,96.22921773884445,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",60.592629696338015,1.0658637152777777,79.2941543255696,456.2729075451025,317.30112888297197,11276.519688152139,181,20299232,6112.040513490305,13.47,0.135,0.010315029327862045,83200 Estuaries
182,143,414,52.016701,-4.9833298,207,0.0076748553681688,0.4113204014359163,0.1633044319618192,0.0354362550112007,0.9490440324345436,0.065171298789573,0.9976714099063636,3,POINT (-4.9833298 52.01670099999998),Lower,185.7997356720579,A,"Erosion-resistant rock and/or cliff, without loose eroded material in the fronting sea",134.1509371449683,1.1134982638888888,81.73638643572839,202.75845937967196,227.34731757334143,1686.5124509008772,182,20322745,1686.5124509008772,5.16,0.478,0.14542639470000668,84200 Coastal waters
183,144,415,52.466702,1.75,211,-0.0394731329369743,0.658938303996951,0.2933776557875613,0.0382891562505214,0.904599035259727,0.0718727024066243,0.9972591497482224,1,POINT (1.7499999999999998 52.466701999999984),Intermediate,274.6530416262544,X,Heterogeneous beach,225.8299568950452,1.3774956597222223,120.96959860433833,497.30652927760076,323.7925673885802,268.371041735975,183,20309880,268.371041735975,1.7,0.339,0.2301558743508648,
184,145,416,52.716702,-4.03333,180,-0.0454423639234138,0.6616281897938524,0.2884591782322029,0.0446994510596651,0.8486105003622673,0.0816924037142666,0.996432129098354,1,POINT (-4.03333 52.716702),Lower,467.9854927998929,H,Estuary,670.8187954297994,0.5928819444444444,876.5017410026759,32.17385947552233,227.309273514847,1768.7361710035611,184,20303020,1768.7361710035611,6.89,0.282,0.0897237370189444,12340 Naval port
185,146,417,52.931274,5.0479212,64,0.1739638040806115,0.1873443223051106,0.0939499776061488,0.0862004470897004,0.6958979967578094,0.1626879818799622,0.9826281736866606,3,POINT (5.0479212 52.931274),Lower,197.375022481519,Y,"Artificial shoreline (walk, dike, quay) without beach",937.8703247651399,1.1907552083333333,6177.95720179755,284.4064533214601,158.50494305757712,1086.3999682841877,185,20298424,1086.3999682841877,3.88,2.634,0.6184499644828373,84200 Coastal waters
186,147,418,52.932617,5.0459771,64,0.2835031600844358,0.9652664775775044,0.3934194412959166,0.0661823773117786,0.9243232635256052,0.1154510122783087,0.9944357609726588,4,POINT (5.0459771 52.932617),Lower,83.92971032893928,Y,"Artificial shoreline (walk, dike, quay) without beach",620.861394412995,1.1905381944444444,6249.084816906599,284.22703717654383,158.54502336965018,1162.4485951806798,186,20298424,1162.4485951806798,3.88,2.634,0.5967004206056222,
187,148,42,47.27,-2.2,438,0.0032880807515581,0.5008344856843739,0.223164461572699,0.0306694449563876,0.7926107956575761,0.0561884032081362,0.9980852524394644,3,POINT (-2.1999999999999997 47.269999999999996),No data,46.570945105200295,J,Harbor area,35.57132151671838,0.0,,,,3151.843628062487,187,20446778,2998.7366902729605,16.6,0.276,0.05870408289645904,12310 Cargo port
188,149,423,52.464966,4.5179009,64,0.2972915218855291,0.9226461810417416,0.3417332641843703,0.0561641985821642,0.9808310102146018,0.1114795177778801,0.9940065583055094,4,POINT (4.5179009 52.46496599999999),Lower,4572.644806512997,J,Harbor area,1575.246740482988,1.6805555555555556,352.23363439142094,185.1417097219343,185.85253607580321,7417.534230564416,188,20312580,5661.393002244304,33.93,0.534,0.05083183104754786,84200 Coastal waters
189,150,43,48.359299,-4.7809,321,-0.0090047557677559,0.3558190168292455,0.1369795301828858,0.042762925061876,0.5848777494871846,0.0803137405533216,0.9968079465229704,3,POINT (-4.7809 48.359299),Lower,56.09323727834703,J,Harbor area,30.232628299664462,1.8920355902777777,1607.3837384381118,729.8913435827636,217.07947246397163,1071.143828545158,189,20415551,1071.143828545158,1.85,0.628,0.23530586098947362,84200 Coastal waters
190,151,44,47.644299,-3.4459901,310,0.0222473833827986,0.3418070213529439,0.1451780746865439,0.0425640703739128,0.6126162705867291,0.0674261092410368,0.9971927405232096,3,POINT (-3.4459901 47.64429899999999),Lower,8386.916514034347,J,Harbor area,9.832688965650497,0.0,,,61.72994801734013,10805.605382794067,190,20433978,10312.452515714525,,,,
191,152,448,54.842556,-5.120028,335,0.0082446163601754,0.544161911917515,0.2123102943807184,0.0533394492164239,0.2860736742055028,0.0892951045047878,0.9949499138981592,3,POINT (-5.120028 54.842556),Lower,198.4702648455525,D,Gravel beach fronting upland (> 1 km long),26.781701879427487,1.4370659722222223,431.6527543150415,124.33845856508543,130.168025929246,933.945582581435,191,20253890,933.945582581435,7.29,0.245,0.113310084687629,84200 Coastal waters
192,153,449,54.66475,-5.669472,172,-0.1350229117321674,0.5158023091651156,0.4430349621949113,0.1013147852298951,0.0545223915763333,0.2016592845308507,0.9696081797414356,1,POINT (-5.669471999999999 54.66474999999999),Intermediate,751.5761097287068,J,Harbor area,112.38177246168718,1.1442057291666667,18.902314465435417,69.19040713363029,134.38549785341056,546.9970470461532,192,20257729,314.37641159361806,6.96,0.165,0.09872099781736397,
193,154,45,47.140381,-2.24635,303,0.1053288934628024,0.4210152375320026,0.2044242129592268,0.0401950371277257,0.6962415568864482,0.0674687338562314,0.9971003009702788,3,POINT (-2.24635 47.14038099999999),No data,65.8792391492862,J,Harbor area,27.775227258926474,0.0,,,,6451.664608911373,193,20450537,6451.664608911373,10.66,0.174,0.021527635866196618,84200 Coastal waters
194,155,450,54.6364,-8.3949,103,0.1260417528850201,0.4712578530581005,0.2258227856073177,0.076653703210908,0.554333802446543,0.147071756472783,0.9859264013523952,1,POINT (-8.3949 54.63639999999999),No data,597.2612797564054,D,Gravel beach fronting upland (> 1 km long),466.01312069484067,1.1216362847222223,398.787703161666,5.384385129683847,12.169838718284254,669.0289033784605,194,20258194,241.71994103841166,15.64,2.21,0.6987721835957685,84200 Coastal waters
195,155,450,54.6364,-8.3949,103,0.1260417528850201,0.4712578530581005,0.2258227856073177,0.076653703210908,0.554333802446543,0.147071756472783,0.9859264013523952,1,POINT (-8.3949 54.63639999999999),No data,597.2612797564054,D,Gravel beach fronting upland (> 1 km long),466.01312069484067,1.1216362847222223,398.787703161666,5.384385129683847,12.169838718284254,669.0289033784605,195,20258194,241.71994103841166,15.64,2.21,0.6987721835957685,84200 Coastal waters
196,156,451,54.9905,-8.4955,98,0.0215030944139416,0.450369816309662,0.1832597641323327,0.0622753422459714,0.8187829577136294,0.1244545643794786,0.9907547045654486,3,POINT (-8.4955 54.99049999999999),No data,1823.8504161340443,C,Small beaches,315.84386753021556,2.0668402777777777,2569.1099036520523,9.36885385253718,9.614182405670997,5588.287124823591,196,20251028,5588.287124823591,15.51,0.657,0.07665251188152074,84200 Coastal waters
197,157,452,54.2536,-9.8928,93,0.0550472729859572,0.3744106163210909,0.1413713937351212,0.0627448498756563,0.8348725481901397,0.1036957470199806,0.9950725373918972,3,POINT (-9.892799999999998 54.2536),No data,47.15511564368113,D,Gravel beach fronting upland (> 1 km long),154.83747991755087,1.1049262152777777,4308.870564251081,8.89245247974693,13.254502278039935,1032.4456807869744,197,20265915,1032.4456807869744,7.9,0.305,0.13097670868229866,84200 Coastal waters
198,158,453,54.3099,-8.582,76,0.1675854564750505,0.4552947485514962,0.2453474413341834,0.0634520526787181,0.9003919046762605,0.1204811073000574,0.9940638495400848,1,POINT (-8.582 54.30989999999999),No data,732.0602111429207,A,"Erosion-resistant rock and/or cliff, without loose eroded material in the fronting sea",1066.1105100432794,0.8557942708333334,4183.564483865157,0.929508257651955,8.105433243423017,3860.654150000854,198,20263886,3860.654150000854,4.0,0.137,0.026414799131527035,84200 Coastal waters
199,159,455,54.8424,-5.1188998,199,-0.0141008688944109,0.5361541281986855,0.2122375311278233,0.0512658047598206,0.6530803533557257,0.0865687722171955,0.995048248737336,3,POINT (-5.1188998 54.8424),Lower,250.23422119208593,D,Gravel beach fronting upland (> 1 km long),63.34153578807294,1.4370659722222223,433.2497166527395,123.27265102731295,130.23367470188114,1001.0706115498795,199,20253890,1001.0706115498795,7.29,0.245,0.10950914799245512,84200 Coastal waters
200,160,456,54.665001,-5.6691999,172,-0.0360609838221573,0.4839698162226743,0.1957459841966196,0.0472478028364155,0.819602749845445,0.0880720978711228,0.996004135981028,3,POINT (-5.669199899999999 54.665001000000004),Intermediate,704.4264012960712,J,Harbor area,96.93916015564335,1.1442057291666667,17.06719011835286,69.18816493885427,134.39700688750068,513.9616911043164,200,20257729,296.87673756196267,6.96,0.165,0.10087513640686227,
201,161,457,54.636398,-8.3949003,103,0.1341108903167227,0.4645061041812215,0.2283007444865871,0.069314569226479,0.6792050220513769,0.1164733848649462,0.9908735068079444,1,POINT (-8.394900299999998 54.63639799999999),No data,597.0468008234892,D,Gravel beach fronting upland (> 1 km long),465.6723498948661,1.1216362847222223,398.787703161666,5.384385129683847,12.169742303088237,668.8464059897409,201,20258194,241.84824171854564,15.64,2.21,0.6988485981168164,84200 Coastal waters
202,161,457,54.636398,-8.3949003,103,0.1341108903167227,0.4645061041812215,0.2283007444865871,0.069314569226479,0.6792050220513769,0.1164733848649462,0.9908735068079444,1,POINT (-8.394900299999998 54.63639799999999),No data,597.0468008234892,D,Gravel beach fronting upland (> 1 km long),465.6723498948661,1.1216362847222223,398.787703161666,5.384385129683847,12.169742303088237,668.8464059897409,202,20258194,241.84824171854564,15.64,2.21,0.6988485981168164,
203,162,458,54.989601,-8.4956198,98,0.0537769986868371,0.417363104782797,0.1778377677113494,0.0556157351420454,0.9055589413497368,0.1068865343083334,0.9931880900327144,3,POINT (-8.495619799999998 54.98960099999999),No data,1880.3483910013506,C,Small beaches,281.3870646564411,2.0668402777777777,2600.9109056751417,9.417150774363886,9.61769648293088,5644.388061555375,203,20251028,5644.375505325306,15.51,0.657,0.07600530740165613,
204,163,459,54.252998,-9.8900003,94,0.059906958315428,0.3476177899837034,0.1332129040271902,0.0509254964296431,0.9574773956873972,0.0920315872163888,0.9932166230177832,3,POINT (-9.890000299999999 54.25299799999999),No data,108.2249420792976,A,"Erosion-resistant rock and/or cliff, without loose eroded material in the fronting sea",468.5022800216807,1.0897352430555556,4259.016857965414,8.903415641899333,13.291654758638758,843.2796180070276,204,20265915,843.2796180070276,7.9,0.305,0.1444181573129166,12350 Marinas
205,164,46,48.718399,-3.9658999,307,0.0124750264102569,0.3798306420421125,0.133080060254036,0.0551755710696251,0.2964004221154995,0.0930228166920274,0.9954884976277368,3,POINT (-3.9658999 48.718399),Higher,62.397508129920226,J,Harbor area,131.86354305754537,1.5313585069444444,1441.782855593699,292.419599582784,236.41139445166044,4144.699526889517,205,20406625,4144.699526889517,5.67,0.148,0.026827865161424776,84200 Coastal waters
206,165,460,54.3046,-8.5689001,72,0.0146669084439533,0.4330471219937083,0.2600448033101923,0.0705254545039769,0.8414455714590751,0.1360849926380557,0.989349336435217,1,POINT (-8.568900099999999 54.3046),No data,0.7193629974425364,D,Gravel beach fronting upland (> 1 km long),86.64244249319009,0.6903211805555556,4932.3040514383865,0.8706526990791261,8.065857776638698,4471.904551071868,206,20265384,4471.904551071868,4.14,0.126,0.02168742672453799,12330 Fishing port
207,166,462,54.031833,-2.92025,352,-0.0253013879632803,0.7899235194145884,0.3343905383365694,0.0498573658792445,0.3346553265070253,0.0981769808830437,0.9920828126536672,1,POINT (-2.9202499999999993 54.03183299999999),Lower,9.256994891651123,H,Estuary,347.2858901928768,1.8778211805555556,1429.2754960589732,377.2545914059293,187.57215396725772,6287.053469585329,207,20270472,3725.0569693883917,9.96,0.291,0.03505080751799412,84200 Coastal waters
208,166,462,54.031833,-2.92025,352,-0.0253013879632803,0.7899235194145884,0.3343905383365694,0.0498573658792445,0.3346553265070253,0.0981769808830437,0.9920828126536672,1,POINT (-2.9202499999999993 54.03183299999999),Lower,9.256994891651123,H,Estuary,347.2858901928768,1.8778211805555556,1429.2754960589732,377.2545914059293,187.57215396725772,6287.053469585329,208,20270472,3725.0569693883917,9.96,0.291,0.03505080751799412,12360 Local multi-functional harbours
209,167,463,54.49,-0.614694,265,-0.0518817739863096,0.5391415476558943,0.2447247003091123,0.0466313842283916,0.5951583337975224,0.0853250007306491,0.9954057478522748,1,POINT (-0.614694 54.49),Lower,49.918765692731384,J,Harbor area,34.245850366707984,1.1652560763888888,19.117495579753065,144.1736408533712,105.18178547215227,280.55448768583915,209,20261265,280.55448768583915,5.24,5.0,1.3992059753777322,84200 Coastal waters
210,168,464,54.650722,-3.567167,198,-0.0022827537618345,0.7225043747228652,0.2770164777376248,0.0671190809683269,0.3199906722031083,0.1294438138162776,0.990901507262203,1,POINT (-3.5671669999999995 54.650722),Lower,14.815934801433345,J,Harbor area,23.734881092932252,1.3233506944444444,1764.4974788377265,395.31128162257426,211.48676602750282,182.7157450727601,210,20257885,12.370140168774723,25.71,21.697,2.639884256686115,84200 Coastal waters
211,169,465,54.085222,-4.768056,181,-0.0007047523551328,0.5067316475286403,0.1957029972990458,0.0488178967478334,0.7625489599401101,0.0888699151126918,0.9966616305188384,3,POINT (-4.768055999999999 54.085221999999995),No data,1.0698647006666102,A,"Erosion-resistant rock and/or cliff, without loose eroded material in the fronting sea",93955.01084337462,2.1634114583333335,518.8430151282,132.16661973456598,201.34021774525965,4032.437316284925,211,20269583,4032.437316284925,7.8,0.178,0.03255243550157784,12360 Local multi-functional harbours
212,170,467,54.48862,-0.61462,66,-0.0573410580053429,0.5490037994405421,0.2562883743563825,0.0781228824381773,0.7861011661714488,0.1351066268493658,0.9893010239027342,1,POINT (-0.61462 54.48861999999999),Lower,9.18541646671656,J,Harbor area,62.56828511099062,1.1652560763888888,19.664473533522635,144.81402715787144,105.3924071747115,292.6582551729883,212,20261265,272.00588632545083,5.24,5.0,1.3861045514516261,84200 Coastal waters
213,171,468,54.82326593,9.65412763,151,-0.0268722360889544,0.6030219988497372,0.2468119342531398,0.0541372125311005,0.7470940680696079,0.1063242136918663,0.991621561985207,1,POINT (9.654127629999998 54.82326593),Lower,135.6768395008761,J,Harbor area,351.23749346758433,0.2520616319444444,1323.048914966288,0.10377077317219813,22.389720072790226,406.23355942020123,213,20254716,406.23355942020123,1.24,0.818,0.42506240182471633,
214,171,468,54.82326593,9.65412763,151,-0.0268722360889544,0.6030219988497372,0.2468119342531398,0.0541372125311005,0.7470940680696079,0.1063242136918663,0.991621561985207,1,POINT (9.654127629999998 54.82326593),Lower,135.6768395008761,J,Harbor area,351.23749346758433,0.2520616319444444,1323.048914966288,0.10377077317219813,22.389720072790226,406.23355942020123,214,20254716,406.23355942020123,1.24,0.818,0.42506240182471633,12310 Cargo port
215,171,468,54.82326593,9.65412763,151,-0.0268722360889544,0.6030219988497372,0.2468119342531398,0.0541372125311005,0.7470940680696079,0.1063242136918663,0.991621561985207,1,POINT (9.654127629999998 54.82326593),Lower,135.6768395008761,F,"Beach that is part of extensive non-cohesive sedimentary systems (barrier, spit, tombolo)",351.23749346758433,0.2520616319444444,1323.048914966288,0.10377077317219813,22.389720072790226,406.23355942020123,215,20254716,406.23355942020123,1.24,0.818,0.42506240182471633,84200 Coastal waters
216,171,468,54.82326593,9.65412763,151,-0.0268722360889544,0.6030219988497372,0.2468119342531398,0.0541372125311005,0.7470940680696079,0.1063242136918663,0.991621561985207,1,POINT (9.654127629999998 54.82326593),Lower,135.6768395008761,F,"Beach that is part of extensive non-cohesive sedimentary systems (barrier, spit, tombolo)",351.23749346758433,0.2520616319444444,1323.048914966288,0.10377077317219813,22.389720072790226,406.23355942020123,216,20254716,406.23355942020123,1.24,0.818,0.42506240182471633,12310 Cargo port
217,172,469,54.79504891,9.433011,151,-0.0135175119822607,0.6388833864115735,0.253545542228634,0.0655621095059177,0.5138511294764343,0.1140266920309994,0.9898598378847772,1,POINT (9.433010999999999 54.79504891),Lower,48.02336572744424,J,Harbor area,297.3233990493006,0.07269965277777778,692.2514217296035,0.02932581457602994,78.85484757998486,1316.2971658703398,217,20254987,293.76150368987817,3.84,0.999,0.2990320284012565,84200 Coastal waters
218,173,47,46.148701,-1.2259001,243,0.0004709477664556,0.4470303678971996,0.198021291639909,0.0658124528466602,0.2328358109618494,0.1018381588726316,0.9938335833875728,3,POINT (-1.2259001 46.148701),No data,57.98903550932254,J,Harbor area,237.71034348875557,,,,,5068.359518958984,218,20476787,5068.359518958984,2.68,0.681,0.0855896643699073,12310 Cargo port
219,174,470,54.75978757,8.29700482,151,0.2154605986446086,1.086854589178403,0.4153263460518123,0.1066185710596634,0.0599178238106923,0.2072741038206701,0.9688111230238888,4,POINT (8.297004819999998 54.75978756999999),Higher,140.9361462255995,J,Harbor area,3.470392543983662,1.9360894097222223,9207.682640974257,342.5834555467678,123.00263869948704,13792.775663639777,219,20256787,11064.981686810053,,,,83300 Marine inlets and fjords
220,175,471,54.73219748,8.6880067,151,1.0479432387731382,1.5262086824230514,0.4920991209048116,0.1517888940442652,0.001674168298615,0.2295559487200055,0.9257691792104974,2,POINT (8.6880067 54.73219748),Intermediate,217.94978532814636,J,Harbor area,490.6955682097822,0.3591579861111111,10139.911302433839,74.96280682160733,143.18179866349928,6424.48791535513,220,20256205,3459.4385480251494,13.26,0.241,0.029081803396400093,
221,176,473,54.63344017,8.38492638,151,0.5319305203470042,1.2426982187060007,0.4766412869940465,0.1407586067587239,0.0045055284797497,0.2617916439856959,0.9424434793018336,4,POINT (8.384926380000001 54.63344016999999),Intermediate,588.9580088806051,E,Sand beach fronting upland (> 1 Km long),294.79652491816086,1.5210503472222223,7491.597076761472,478.03123111686614,133.8125006582203,14568.42643391115,221,20256787,9960.365704323864,51.83,0.833,0.038921980585862374,
222,177,474,54.50258302,8.70305048,151,1.0135561158627675,1.488551726476523,0.5176965753047816,0.1619169929075251,0.0006310451239275,0.2450281048617583,0.924008953120518,2,POINT (8.703050479999998 54.50258302),Intermediate,1882.6450092067012,G,"Muddy coastline, including tidal flat, salt marsh",1957.4271234422924,0.8315972222222222,4977.001844715201,170.38638841109545,149.22076821833852,1470.2425812337465,222,20260585,1470.2425812337465,23.3,0.393,0.13418103289908614,84200 Coastal waters
223,178,475,54.47470223,9.83599307,151,-0.0414301998773737,0.6012131378728346,0.2483064347528972,0.060878582158095,0.6083684388235864,0.1152782674684,0.991321116049944,1,POINT (9.83599307 54.47470222999999),Lower,42.54064235238623,J,Harbor area,193.24612573159584,0.06032986111111111,161.19221831622878,0.0,8.101610763404942,702.0999297518774,223,20261346,132.31286373707127,7.36,0.554,0.25899317047447096,
224,179,476,54.47394247,9.02585594,151,1.1835996415877568,1.7142896625810988,0.3379210074279894,0.1232526049298392,0.0185757160418306,0.1502472553133061,0.9580867483294424,2,POINT (9.02585594 54.47394246999999),Lower,1917.666401009634,J,Harbor area,26.183985411651424,0.021375868055555556,76427.27303120709,23.716721578636662,147.90783287604413,1060.3134760962378,224,20261266,244.77484884614555,6.99,1.546,0.453583172510492,84200 Coastal waters
225,180,477,54.26591826,8.84211831,150,1.07890787658847,1.555787399014057,0.4788910556027266,0.1266585472597591,0.0147799895408478,0.216253995412517,0.9492195459364272,2,POINT (8.84211831 54.26591825999999),Lower,99.11797554370162,Y,"Artificial shoreline (walk, dike, quay) without beach",149.89914705821963,0.04861111111111111,205501.39623819853,37.77694002562397,165.24853256755065,3420.212547109428,225,20266120,3420.212547109428,11.04,0.183,0.03801934421017247,84200 Coastal waters
226,181,478,54.26586489,8.84958039,151,1.2003743671678762,1.838586012141398,0.193327550980962,0.1026940320399338,0.077054516101872,0.1462437573269402,0.9618156140656584,2,POINT (8.84958039 54.265864889999996),Lower,540.7892774928978,Y,"Artificial shoreline (walk, dike, quay) without beach",340.6686689659623,0.042643229166666664,140340.74696093352,35.576133788078316,165.0737060402575,2941.7844169481045,226,20266120,2941.7844169481045,11.04,0.183,0.04263388469143899,84200 Coastal waters
227,182,479,54.18052298,7.89080439,151,0.1627848076891911,1.0110337986171327,0.3836055551759748,0.0681520358844544,0.4642750687484496,0.1342489477089014,0.9828485265030176,4,POINT (7.890804389999998 54.18052297999999),No data,73014.74541436727,J,Harbor area,54.80545680972897,2.0340711805555554,497.85321978300266,145.50882435121153,135.0311447694241,51507.218706402295,227,20278115,51507.218706402295,,,,
228,183,48,45.568432,-1.06148,237,0.0088843989039584,0.3971031553848147,0.2130935730468827,0.0394797956198989,0.8393250025975239,0.07758480780534,0.996163555478366,3,POINT (-1.06148 45.568432),No data,38.91793529768935,J,Harbor area,2.5112450508737942,,,,,5547.426450669491,228,20492193,5547.426450669491,10.68,1.03,0.10813955260329823,72100 Salt marshes
229,184,481,54.1233805,8.86015778,151,1.1262376152881717,1.5705337522034872,0.4835937692343534,0.1379686780414538,0.005718737785229,0.2229402909539919,0.941994836267408,2,POINT (8.86015778 54.12338050000001),Higher,21.9840168201333,J,Harbor area,368.0674222334527,0.24479166666666666,17735.068883764005,74.26594857951844,177.0196343354856,4921.791142512261,229,20268677,4921.791142512261,57.7,0.969,0.11441231243094759,12310 Cargo port
230,185,486,54.31632455,8.95122149,151,1.0769571182469824,1.8650160540793204,0.1452228169292842,0.1193412442255861,0.0248421597108612,0.2153609798955472,0.9519674878157572,2,POINT (8.95122149 54.31632454999999),Lower,14228.669181230633,Y,"Artificial shoreline (walk, dike, quay) without beach",14001.07687078524,0.010091145833333334,7448.490297562037,26.554466963424098,159.99303025063244,289.56349001645003,230,20264520,193.76407312524302,42.79,44.764,2.9649550423981244,72300 Intertidal flats
231,186,49,46.497501,-1.7938,217,-0.0345866588374391,0.3691171742567888,0.1654849579128788,0.0526706464788448,0.5655928187749697,0.0920480292519229,0.9942443589169422,3,POINT (-1.7938000000000003 46.49750099999999),No data,31.76353105250746,J,Harbor area,15.271851675635578,,,,,1351.130607823015,231,20467927,1282.3204461443038,8.86,0.152,0.06018362552076465,
232,187,492,54.033298,-2.9166701,203,0.0313596263119736,0.7475116128572641,0.3357332891686222,0.0660943917723818,0.3235034962735572,0.1150958136829034,0.9926850294655934,1,POINT (-2.9166701 54.033297999999995),Lower,65.25717630478051,E,Sand beach fronting upland (> 1 Km long),578.9301718755694,1.8861762152777777,1453.3048807517343,369.8086110366079,187.64438965240217,6136.965477902297,232,20270472,3439.63752241294,9.96,0.291,0.03578791425103531,
233,187,492,54.033298,-2.9166701,203,0.0313596263119736,0.7475116128572641,0.3357332891686222,0.0660943917723818,0.3235034962735572,0.1150958136829034,0.9926850294655934,1,POINT (-2.9166701 54.033297999999995),Lower,65.25717630478051,E,Sand beach fronting upland (> 1 Km long),578.9301718755694,1.8861762152777777,1453.3048807517343,369.8086110366079,187.64438965240217,6136.965477902297,233,20270472,3439.63752241294,9.96,0.291,0.03578791425103531,84200 Coastal waters
234,188,494,54.483299,-0.61667001,211,-0.0574714186133874,0.5269900445274267,0.2294841968748142,0.0514781517296218,0.6122018235295354,0.091141806535202,0.9961052766511036,1,POINT (-0.6166700099999999 54.483299),Lower,470.46157756814785,J,Harbor area,704.0685581388126,1.1163194444444444,19.929485337254683,146.48369244652181,105.62885596871213,809.8198419764879,234,20261265,231.25024589827677,5.24,5.0,0.990020912252809,
235,189,495,54.650002,-3.5666699,197,0.0327833016059196,0.7015544883565934,0.2936141674861032,0.0651555416159114,0.3575885324322394,0.113930244034028,0.9912599159532608,1,POINT (-3.5666698999999995 54.65000199999999),Lower,0.6817871248349546,J,Harbor area,50.90857412097608,1.3103298611111112,1826.4561005787473,395.31128162257426,211.48676602750282,267.80511569050543,235,20257885,0.07628986406231317,25.71,21.697,2.4627071124033564,83200 Estuaries
236,190,496,54.0854,-4.7680998,121,-0.000246591113279,0.4590764235313511,0.1807770370340223,0.0488313137817271,0.9214621847635756,0.0842505978161114,0.9966268201164,3,POINT (-4.7680998 54.085399999999986),No data,32.71047055882099,A,"Erosion-resistant rock and/or cliff, without loose eroded material in the fronting sea",93933.80494970384,2.1634114583333335,518.8430151282,132.16661973456598,201.34021774525965,4035.189850256448,236,20269583,4035.189850256448,7.8,0.178,0.032534640406012706,84200 Coastal waters
237,191,498,54.282497,-0.3902857,76,-0.1088748219888996,0.5713498252846168,0.3282142802245982,0.0523163760641132,0.9784638867348656,0.0978069109582785,0.993564987573417,1,POINT (-0.3902857 54.282497),Lower,83.59469101708113,J,Harbor area,39.02613075262931,1.1175130208333333,36.47990649783846,122.85906970014754,133.08371162841308,3080.4546079010383,237,20264775,2859.343341838682,31.92,0.462,0.09307917689580279,84200 Coastal waters
238,192,499,54.916698,9.7833004,67,0.6201347963158546,0.5753977003527246,0.1457368376759558,0.1256086956254494,0.2216383283904193,0.2130123847665015,0.9565875213770638,6,POINT (9.783300399999998 54.916698),No data,728.3804029397625,N,Vegetated (‘green’) beach,176.19354836429645,0.5055338541666666,2820.4190837806555,0.30272281888086716,5.8897932059084654,4009.374969982792,238,20251992,4009.374969982792,9.25,0.151,0.028073587068235335,12360 Local multi-functional harbours
239,193,5,47.140383,-2.24635,303,0.1052993029194582,0.4210343497538835,0.2044402309961597,0.0402261405836854,0.6953340954550715,0.067445048987389,0.9970994727671856,3,POINT (-2.24635 47.14038300000001),No data,66.19490077362478,J,Harbor area,27.940623849728027,0.0,,,,6451.57278333901,239,20450537,6451.57278333901,10.66,0.174,0.02152790115079391,83300 Marine inlets and fjords
240,194,50,47.277222,-1.8898,213,-0.0492556071302145,0.6805840703586192,0.2767187822442498,0.0533412076092191,0.5611411318668289,0.104633351441671,0.989097080191873,1,POINT (-1.8898000000000001 47.27722200000001),No data,213.784257736559,H,Estuary,12975.29840600288,0.0,,,,6437.686187942084,240,20447497,15.432579252073998,11.51,1020.908,0.931664296526572,
