station,u10_mean,u10_std,u10_q95,u10_q99,v10_mean,v10_std,v10_q95,v10_q99,d2m_mean,d2m_std,d2m_q95,d2m_q99,t2m_mean,t2m_std,t2m_q95,t2m_q99,msl_mean,msl_std,msl_q95,msl_q99,sst_mean,sst_std,sst_q95,sst_q99,sp_mean,sp_std,sp_q95,sp_q99,tp_mean,tp_std,tp_q95,tp_q99,mwd_mean,mwd_std,mwd_q95,mwd_q99,mwp_mean,mwp_std,mwp_q95,mwp_q99,swh_mean,swh_std,swh_q95,swh_q99,tide_mean,tide_std,tide_q95,tide_q99,residual_mean,residual_std,residual_q95,residual_q99,residual_is_deviant_mean,residual_is_deviant_std,residual_is_deviant_q95,residual_is_deviant_q99,magnitude_mean,magnitude_std,magnitude_q95,magnitude_q99,wind_dir_mean,wind_dir_std,wind_dir_q95,wind_dir_q99,u10_abs_mean,u10_abs_std,u10_abs_q95,u10_abs_q99,v10_abs_mean,v10_abs_std,v10_abs_q95,v10_abs_q99,wind_wave_diff_mean,wind_wave_diff_std,wind_wave_diff_q95,wind_wave_diff_q99,wind_wave_alignment_mean,wind_wave_alignment_std,wind_wave_alignment_q95,wind_wave_alignment_q99,tau_u_mean,tau_u_std,tau_u_q95,tau_u_q99,tau_v_mean,tau_v_std,tau_v_q95,tau_v_q99,tau_mag_mean,tau_mag_std,tau_mag_q95,tau_mag_q99,u10_annmaxmean,u10_annmaxmax,v10_annmaxmean,v10_annmaxmax,d2m_annmaxmean,d2m_annmaxmax,t2m_annmaxmean,t2m_annmaxmax,msl_annmaxmean,msl_annmaxmax,sst_annmaxmean,sst_annmaxmax,sp_annmaxmean,sp_annmaxmax,tp_annmaxmean,tp_annmaxmax,mwd_annmaxmean,mwd_annmaxmax,mwp_annmaxmean,mwp_annmaxmax,swh_annmaxmean,swh_annmaxmax,tide_annmaxmean,tide_annmaxmax,residual_annmaxmean,residual_annmaxmax,residual_is_deviant_annmaxmean,residual_is_deviant_annmaxmax,magnitude_annmaxmean,magnitude_annmaxmax,wind_dir_annmaxmean,wind_dir_annmaxmax,u10_abs_annmaxmean,u10_abs_annmaxmax,v10_abs_annmaxmean,v10_abs_annmaxmax,wind_wave_diff_annmaxmean,wind_wave_diff_annmaxmax,wind_wave_alignment_annmaxmean,wind_wave_alignment_annmaxmax,tau_u_annmaxmean,tau_u_annmaxmax,tau_v_annmaxmean,tau_v_annmaxmax,tau_mag_annmaxmean,tau_mag_annmaxmax,lat,lon,coast_bearing_deg,coast_normal1_deg,coast_normal2_deg,wind_to_mean_deg,wind_vs_coast_normal_diff_deg,wind_more_alongshore_deg
11,0.11891694,5.530608,9.911032104492184,13.716408691406253,4.7893295,5.88878,12.894897460937498,14.451564331054687,282.8015,3.9924853,288.6080688476562,290.54138671875,285.6072,4.1964154,291.836181640625,294.0578076171875,99567.04,1088.1882,101098.9625,101495.68000000001,286.0068,3.7853189,291.7953125,292.8498046875,99343.6,1087.1248,100876.675,101273.8184375,0.000765506,0.00097348477,0.0027482032775878905,0.004085254669189453,193.74565,74.19654,295.84716796875,326.4156689453125,4.57804,1.3394707,7.1945516586303695,9.443716506958008,0.9300307,0.50865835,1.8244442224502562,2.0796551799774172,-0.384540210232365,1.054410262040788,1.2817806674125016,1.732925850202442,0.47130063,0.21648124,0.8933868646621702,1.0333420562744142,0.0,0.0,0.0,0.0,28.210594,26.715376,77.59019622802731,122.82953582763675,183.67128,132.52756,353.591357421875,358.87608642578124,4.5116143,3.1863673,10.374285888671874,13.726020507812503,6.4595656,3.975228,12.894897460937498,14.451564331054687,10.074358,173.10631,206.73736877441405,229.9548205566406,0.033930264,0.70804596,0.9895641565322876,0.9995019483566284,0.047012836,0.51362985,0.8551527142524719,1.5877557754516616,0.3252132,0.5438965,1.2713573932647704,2.5740099716186546,2.398719,4.468731,9.5891164779663,24.04129692077638,7.239754,18.190765,11.139459,15.909256,287.50934,292.68628,290.7607,296.27737,100895.49,102647.69,291.2499,293.56982,100671.31,102416.37,0.0020014236,0.0047950745,274.59668,351.99362,6.492748,10.391882,1.6149259,2.4087234,0.8151249091261568,2.149393176086277,0.768941,1.2330122,0.0,0,68.03895,148.24706,322.63904,359.8354,8.905275,18.190765,11.389988,15.909256,191.4091,237.7739,0.7967987,0.99981534,0.67426175,2.9169288,1.1152267,3.0139766,8.591709,34.998676,46.497358,-1.793528,310.9647072497468,40.96470724974682,220.96470724974682,3.6712646,-37.29344260130932,52.70655739869068
12,4.2904387,6.373801,14.843746948242172,16.754508666992184,5.0241604,5.34534,13.218121337890622,14.897877807617185,283.08292,3.6069129,288.7809692382813,289.8791357421875,285.72568,3.4318247,290.95368041992185,291.7687109375,99904.97,1281.8467,102087.325,102734.985,285.94092,3.5564907,291.30732421875,292.1196484375,99862.39,1281.5055,102044.734375,102691.805625,0.00079363614,0.0011477345,0.0031500816345214787,0.0049071311950683585,225.11249,59.220882,286.9472595214843,314.36388061523434,5.6628075,1.5347434,8.414436149597167,10.530460815429686,1.3551503,0.69116807,2.634001350402831,3.011725149154662,-0.9381152039130264,1.5503251135707374,1.2735050981317957,2.0090718888328083,0.8554322,0.3657335,1.5336948871612548,1.8593094348907464,0.0,0.0,0.0,0.0,35.152287,30.796886,99.68493804931629,126.74837158203123,117.834015,115.79253,345.74956665039065,356.30600830078123,6.2947745,4.3941946,15.226187133789063,16.754508666992184,6.2105665,3.8962584,13.218121337890622,14.897877807617185,107.27847,145.9385,218.53484191894526,239.68611938476562,0.032674555,0.7042323,0.9846484184265136,0.9971243858337402,0.31011134,0.6739933,1.4945266723632804,2.4452898883819567,0.37717858,0.629047,1.6048439502716045,2.282180881500244,3.4711385,5.517929,15.835901069641075,25.588195419311514,12.019609,18.817764,11.559858,17.693192,287.79385,291.0058,290.16898,292.22485,101534.766,103681.875,291.0245,292.2417,101491.8,103637.266,0.0025703376,0.0066843033,284.5859,358.4304,7.86101,12.222712,2.289053,3.4159756,0.9667697637561079,2.254674600341528,1.3738239,1.9769069,0.0,0,77.67573,145.0865,287.24753,357.40662,12.129505,18.817764,11.562602,17.693192,211.0722,259.00873,0.82537663,0.99913,1.1998296,2.6487339,1.2724022,3.1254046,11.205823,33.522274,47.277217,-1.8898,301.351192923768,31.351192923767996,211.351192923768,297.834,86.48282196881013,-3.5171780311898715
13,3.5529065,6.148398,13.312728881835938,15.383940429687499,2.9573689,5.8481417,11.955374145507804,14.400711059570309,282.53156,4.192675,288.4564636230469,290.27080078125,285.3891,3.9203522,291.4844543457031,293.1564697265625,100229.95,1214.6187,101957.7375,103089.6025,285.81543,3.7388544,291.40380859375,292.48431640625,100004.73,1212.2236,101726.253125,102854.51468749999,0.00061153696,0.00096739293,0.0027183532714843734,0.0044125175476074216,220.24872,71.451935,302.317822265625,319.5448962402344,4.685361,1.3102499,6.978070259094235,8.446120719909667,0.9820645,0.52553695,1.848872113227844,2.1559366607666015,-1.051571963186448,1.3404407093832953,1.274312794342011,2.047045215423139,0.9727693,0.47697443,1.9505847692489624,1.998379249572754,0.0,0.0,0.0,0.0,28.549873,26.583872,81.31238250732417,119.14492218017573,138.03838,113.78963,345.28643798828125,356.32355346679685,5.8324304,4.0382895,13.345419311523436,15.385960083007811,5.4595084,3.6112628,12.194464111328125,14.400711059570309,82.21034,153.63574,206.69802551269532,232.4921771240234,-0.03324953,0.71119606,0.9735474944114685,0.9977576327323914,0.23695505,0.5339782,1.3410272121429427,2.0749809026718133,0.19792344,0.52513045,1.0958917140960687,1.6956655597686765,2.418179,4.119582,10.530422019958486,22.634527587890602,10.646405,18.340225,10.489781,16.909988,287.64285,290.76926,290.43393,297.03918,101647.39,103481.56,291.11536,293.56982,101418.37,103247.61,0.002031823,0.005824089,287.84875,347.33658,6.5520043,11.880443,1.6906241,2.461874,0.711695009152945,2.2597509572168044,1.6226071,1.9996696,0.0,0,66.562775,125.01483,293.94287,359.7354,11.077679,18.340225,10.5588875,16.909988,201.11395,258.82123,0.8140173,0.99967647,0.96014786,2.1879601,0.9394425,2.570154,8.162229,24.888718,47.205383,-1.765133,91.90359661818383,181.90359661818383,1.9035966181838262,318.0384,-43.865205504902576,-133.86520550490258
14,4.0839167,5.8259134,13.270887756347653,14.999956970214841,2.1694713,5.342002,10.174661254882803,14.25936767578124,282.37958,4.221972,288.72715454101564,289.867666015625,285.32306,3.9705431,291.3746032714844,293.1641528320312,100597.734,1343.2299,102610.95,103275.04125,285.83658,3.8032186,291.6547119140625,292.5142724609375,100371.62,1340.0802,102377.734375,103039.56984375,0.00046849015,0.00078019017,0.002147674560546874,0.0032519721984863256,238.81146,64.513794,309.08825988769524,335.24865234374994,4.961978,1.4134331,7.8262532234191875,9.315615234374995,0.93353945,0.55554557,2.0381703734397867,2.2554798603057855,-1.116750108717181,1.2574917813459845,1.376793143739326,2.0185113371635857,1.0721579,0.5354622,1.9950084447860716,1.9993271207809449,0.0,0.0,0.0,0.0,26.015314,27.40236,88.37792053222648,117.59850036621093,123.36825,103.74487,341.33656616210936,356.39210449218746,5.738958,4.1956553,13.270887756347653,14.999956970214841,4.7651825,3.2322617,11.473083496093725,14.25936767578124,115.44321,135.16342,227.37310943603507,273.296860961914,-0.010787144,0.6991094,0.9687867999076843,0.9983089280128479,0.2730293,0.5549885,1.401566898822784,2.4485196161270113,0.13305065,0.5134833,0.9507005453109725,1.6486141157150265,2.2676995,4.6551394,12.440174198150613,22.023383178710933,11.029973,18.340225,8.991145,14.7439575,287.55768,290.4462,290.338,296.38513,102145.125,103481.56,291.0068,293.56982,101914.36,103247.61,0.0015810013,0.0053954124,297.71567,339.66824,7.1301246,9.764512,1.7013583,2.461874,0.5224248796695085,2.0743944777822585,1.7318225,1.9997692,0.0,0,64.894165,147.05127,268.97137,359.79227,11.119688,18.340225,9.296228,14.7439575,212.86998,299.47165,0.8536781,0.9998848,1.0224959,2.7869306,0.819828,2.893604,8.293724,34.43634,47.19345,-1.633667,8.806992533107916,98.80699253310792,278.8069925331079,303.36826,24.56126308212646,-65.43873691787354
15,8.404694,6.3671885,17.63672409057617,19.231272430419907,2.928794,5.8733077,11.29030151367187,13.686821746826162,283.0572,3.8298237,290.12119750976564,291.18280639648435,286.15826,3.7342052,292.60695190429686,294.2917980957031,99928.664,1044.952,101451.871875,102164.149375,286.1878,3.6899636,291.8560546875,292.78545654296875,99886.17,1044.7927,101409.07578125,102121.912265625,0.00037420425,0.0006623151,0.0015643358230590814,0.0030336761474609375,246.4037,48.682293,296.5862152099609,332.47344207763666,5.79507,1.5956279,8.772061252593991,9.839382352828979,1.7070122,0.8933082,3.270110154151915,3.4267944622039783,-1.0091026882103726,2.7102115154994535,3.141342718365917,4.378543577508192,0.64430374,0.2258757,1.0900698304176322,1.1703618943691254,0.0,0.0,0.0,0.0,46.28492,41.068344,122.58782424926747,180.16381042480432,97.47964,83.74789,323.54324188232397,356.3435754394531,9.002535,5.4844584,17.63672409057617,19.231272430419907,5.5977836,3.4085174,11.81426239013671,13.686821746826162,148.92406,102.61524,209.4440124511719,246.1736299133295,0.027829938,0.7139497,0.9851760417222976,0.9996184277534484,0.839066,1.1069067,3.07744801044464,5.420944957733146,0.21085703,0.8865294,1.4134770989418028,2.533240547180165,6.0833907,10.915961,23.947772979736285,51.7858631134031,15.310514,21.012314,9.180049,17.803482,288.38837,291.9464,291.25226,295.80682,101207.016,102314.375,290.95135,293.17847,101164.55,102271.41,0.001288947,0.0052199364,292.31885,357.73233,7.696306,10.219365,2.741488,3.94379,1.9916983098891048,5.1567748993653275,0.95508677,1.4443679,0.0,0,98.87714,226.67485,210.49701,359.45645,15.361991,21.012314,9.88447,17.803482,208.31836,336.36612,0.786238,0.99996305,2.2339242,6.09633,1.1698864,3.6073577,19.20418,81.82502,48.640812,-2.028103,345.36987523823115,75.36987523823115,255.36987523823115,277.47964,22.10976953715948,-67.89023046284052
16,2.0513124,6.3593082,11.634483337402342,13.250005798339846,1.7414106,6.270567,10.77437286376953,14.857115020751964,281.8267,4.1855044,288.5148406982422,289.84509521484375,284.57404,4.35784,291.1470260620117,293.7944616699219,99697.71,1100.0592,101473.290625,101913.323125,285.5022,3.7300897,291.2194091796875,292.02337646484375,99473.05,1099.0221,101246.7890625,101689.78296875,0.00056488253,0.000876101,0.0023028135299682615,0.0038858938217163097,211.6466,83.98199,305.39336090087886,337.67443359375005,4.96235,1.7190795,8.10300097465515,10.038508844375611,0.885191,0.49907017,1.7402926325798034,2.1458244919776925,-0.3288728019793569,1.1842486541002686,1.7926308978617311,2.020472457619383,0.47569877,0.23493323,0.9359529286623,1.1888093030452735,0.0,0.0,0.0,0.0,30.597008,31.376863,103.96236000061035,119.80796890258789,151.16125,110.29126,339.1053070068359,352.80152618408204,5.704116,3.4479976,11.634483337402342,13.250005798339846,5.3304915,3.7065513,11.276969909667969,15.073536071777351,60.48535,167.44608,213.75799713134762,240.15775115966798,-0.055603262,0.6659433,0.9461651384830475,0.9902666753530502,0.21650088,0.6402934,1.5436285257339466,2.330789172649384,0.09824582,0.7237561,1.106746083498001,2.3800617241859467,3.0464413,5.535344,17.212794589996335,22.85868127822876,8.841508,13.353699,7.3681746,23.10289,286.31662,290.6093,289.2259,296.0023,101013.38,102026.19,289.67062,292.21484,100788.05,101795.58,0.0016798881,0.0042710304,272.748,359.34576,7.1710544,10.1874485,1.512518,2.7158308,0.9888666000366554,2.2099905090397804,0.72336984,1.2608229,0.0,0,68.09663,126.65561,277.0153,358.39478,10.130207,13.353699,9.241121,23.10289,170.88637,251.47583,0.6387223,0.9954145,1.0032098,2.5418663,0.7392571,3.847027,9.263283,25.546318,45.56843333,-1.06148333,128.58437869345892,218.58437869345892,38.584378693458916,331.16125,-67.42312381064642,-157.42312381064642
17,3.3766835,6.7235365,13.749819946289056,15.415446777343748,6.471095,5.148972,13.269848632812495,14.696052246093746,282.9534,3.4528828,288.7156005859375,289.77365844726563,285.5487,3.497114,291.1396911621094,292.51652099609373,99527.13,1089.3175,101036.7375,101685.9375,285.56335,3.3929267,291.098193359375,291.745048828125,99484.72,1089.116,100994.1859375,101642.5275,0.00091314747,0.0011825993,0.0033940315246582028,0.005267620086669908,209.08482,58.41663,274.36278076171874,284.3827819824219,5.4043546,1.4075321,8.052223587036131,9.517263221740714,1.4751433,0.64001197,2.697518825531004,2.9943757724761926,-0.5952612769089973,1.4792283877452441,1.8831865109950747,2.191777482027973,0.6977535,0.32286856,1.3135646581649774,1.500957007408138,0.0,0.0,0.0,0.0,37.967163,32.84255,107.8565872192382,132.0555413818359,139.4418,132.72401,350.95068359375,358.5762463378906,6.183331,4.267405,13.749819946289056,15.415446777343748,7.210015,4.042403,13.269848632812495,14.696052246093746,69.643005,168.72704,209.76300659179682,232.3953137207029,-0.06942589,0.69177824,0.9915761828422546,0.9999155354499817,0.27895424,0.73436964,1.7616469621658324,2.5660020542144752,0.4899494,0.664167,1.7273021221160885,2.786373796463005,4.00291,6.4321246,18.533311080932585,27.774880065917948,11.223399,18.817764,11.860266,14.941986,287.34152,290.30386,290.03116,294.53125,100724.84,102479.19,289.75668,291.99316,100682.266,102436.78,0.0025226197,0.0061154366,262.94287,319.78625,7.343123,9.926816,2.3505895,3.4159756,1.1296849971504463,2.5683301335706092,1.1088109,1.7214919,0.0,0,81.7393,161.88618,309.85333,359.5893,11.360671,18.817764,11.9199095,14.941986,202.70093,243.24402,0.6385082,0.9999737,1.138872,3.189098,1.3749106,3.3738081,12.30344,41.734867,47.305667,-2.0883,266.02180936088365,356.02180936088365,176.02180936088365,319.4418,-36.580006382368026,53.419993617631974
18,0.87159777,5.6508174,10.609683227539058,13.127581787109383,6.5496554,5.4582353,14.205148315429687,16.32953308105469,283.29813,3.7621434,289.3646484375,291.02340820312503,285.9949,3.750584,292.06201171875,293.4802685546875,99575.5,1066.0673,100965.6875,102102.1725,286.11612,3.455645,291.4724609375,292.2478125,99398.445,1065.2273,100787.478125,101922.018125,0.0009923734,0.00117002,0.0033491134643554633,0.004392547607421876,206.64204,58.18736,280.9994384765625,299.17350952148445,6.0219016,1.6145906,8.871792221069335,11.23908893585205,1.6400417,0.786627,3.076024103164672,3.8201535224914553,-0.35620832475449704,1.2005851021640026,1.5860600775076756,2.145545196719295,0.4737932,0.22280322,0.8772771954536438,1.0084435129165654,0.0,0.0,0.0,0.0,32.84398,29.108267,89.52238922119139,125.73128723144532,170.87103,141.84773,355.6482666015625,357.4201379394531,4.619708,3.3457122,11.169219970703123,13.443138427734375,7.5732636,3.9021113,14.205148315429687,16.32953308105469,35.77102,168.55762,216.1433898925781,240.93426574707036,-0.03160367,0.68802285,0.9825227379798889,0.9982727694511414,0.10233103,0.61424744,1.261963605880737,2.0163418483734166,0.42392027,0.60113823,1.4955934286117538,2.4823707866668703,3.0570388,5.314384,12.76517314910888,25.175513381958012,7.4135504,14.035782,11.412728,16.812408,287.5951,292.15656,290.10446,293.63055,100687.74,102197.94,289.96518,292.44604,100509.664,102013.92,0.002452144,0.0046024323,264.27148,323.76932,7.996195,13.278849,2.4047272,4.0371137,0.6927077335572804,2.408544725929244,0.7103906,1.1476339,0.0,0,62.14573,144.06367,312.75522,358.1113,7.9893346,14.035782,11.533203,16.812408,202.00934,252.57562,0.71331775,0.9995247,0.7200543,3.091693,1.0923388,3.2221189,7.970875,33.05129,47.542676,-2.895167,334.7863158488118,64.7863158488118,244.7863158488118,350.87103,-73.91528313396805,16.084716866031954
19,6.7218924,6.838834,15.780164337158196,19.427848205566406,6.1323767,6.538127,14.881658935546874,17.022986907958984,284.25067,3.1334298,289.1023574829102,290.76719482421873,286.50064,2.8713052,290.8738220214844,292.019153137207,99353.03,1001.83673,100844.5375,101176.36875,286.42242,2.4168177,290.1844482421875,290.86369384765624,99284.69,1001.47955,100775.8734375,101107.286015625,0.0010988542,0.0013079839,0.003269362449645996,0.00479182243347168,228.83363,31.786604,271.8930328369141,285.5222833251953,7.7996097,1.6405777,10.768108177185058,12.161815252304077,2.8952327,1.3654106,5.390427803993225,7.007380976676941,-0.2606678251605809,1.1176623750122885,1.599038965079933,2.121015940664791,0.4294154,0.17821199,0.7189538449048994,0.8458167058229447,0.0,0.0,0.0,0.0,60.689423,53.992855,162.97369384765625,232.0516815185546,94.89757,97.51545,334.6916625976562,355.3531396484375,8.220183,4.9229813,15.780164337158196,19.427848205566406,7.6936393,4.584755,15.425785064697264,17.48378707885742,133.93605,102.800644,210.19443511962888,229.34506835937498,0.013882354,0.7274392,0.9822955369949341,0.9995654481649399,0.9533044,1.4435226,3.4632490515708914,6.467455859184265,0.87844044,1.2975718,3.3574673414230336,5.679621529579162,10.477861,18.104319,42.29756202697754,87.53041122436518,14.951477,20.432098,13.403853,17.528275,288.5104,291.2863,290.3368,293.2597,100585.58,101500.19,289.69238,291.44824,100516.836,101429.984,0.0031766524,0.009082794,260.41394,309.05527,10.052078,13.586599,4.8419194,7.511458,1.2661399512231524,2.345778487636382,0.69566333,1.0529381,0.0,0,137.53406,274.04517,223.11758,358.49594,14.951477,20.432098,13.828726,19.803558,203.42035,249.43663,0.83801395,0.9999966,3.0346136,8.564469,2.7134018,7.4319906,35.16427,119.597946,47.873549,-3.907207,341.91969835357133,71.91969835357133,251.91969835357133,274.89758,22.977884654241166,-67.02211534575883
21,1.670954,5.86885,10.82221984863281,14.23044860839844,2.245296,6.172025,11.361935424804686,13.12943389892579,282.84384,4.1175523,289.2017120361328,291.25102661132814,285.60403,4.3674827,291.926708984375,294.3510534667969,99930.72,1220.0374,101751.3875,102168.88,286.20837,4.00139,292.58388671875,292.981669921875,99706.516,1219.3027,101526.8515625,101946.108125,0.00049850566,0.0008578421,0.0019029617309570298,0.004429025650024414,212.89577,90.08821,324.88906860351557,346.47291076660156,4.561954,1.2480229,7.049660301208496,7.754905986785889,0.83713835,0.51211715,1.6617954969406128,2.1524323463439945,-0.47322967087603474,0.533898861192561,0.5008249031662988,0.945639428449357,0.7193454,0.21554312,1.1627603054046631,1.331765139102936,0.0,0.0,0.0,0.0,27.996952,29.614952,88.26779479980466,125.84407958984379,162.92497,115.25017,353.5004180908203,354.9768505859375,5.018828,3.4363642,11.112269592285156,14.23044860839844,5.4614797,3.6116207,11.726055908203126,13.12943389892579,49.97079,168.36311,209.21686706542968,229.1324710083008,-0.03983474,0.71629655,0.9862365007400512,0.998040747642517,0.12390041,0.6064174,1.27004257440567,1.959455740451814,0.12770881,0.6031148,0.8730211853981017,1.654967682361605,2.630241,5.2278733,12.426327705383295,25.237152595520033,8.720875,15.373291,9.778093,16.571,288.14774,292.93906,290.81464,295.51923,101470.25,103162.81,291.14786,293.11523,101245.0,102935.78,0.0014045504,0.0045809746,297.80902,351.07535,6.2423444,8.170193,1.4946816,2.2904437,0.18528170067989003,1.053248184672975,0.99080837,1.4290634,0.0,0,61.645123,138.83563,281.01877,357.40585,8.961851,15.373291,10.209093,16.571,203.11234,231.9133,0.84008396,0.9992493,0.8280088,2.4538372,0.7773568,2.570154,8.176904,30.695967,46.007357,-1.174341,347.20775162277494,77.20775162277494,257.20775162277494,342.925,85.71723617019381,-4.282763829806186
22,2.3539474,5.946814,12.904830932617188,16.86819152832031,0.34869,6.4471545,9.420303344726562,13.654745483398415,281.06796,4.5612664,288.8252868652344,290.1681304931641,284.3292,4.301829,291.4573974609375,293.2711486816406,100455.08,1297.3098,102286.96875,103096.25625,285.33273,3.5953128,290.7930908203125,291.489013671875,100228.305,1295.5438,102055.33984375,102861.17578125,0.00028505168,0.0004945738,0.0013668537139892578,0.0020172119140624994,230.88728,89.45899,329.2622528076172,353.6974243164062,4.8188367,1.3394439,7.344522476196289,8.096847438812249,0.87541527,0.57346183,1.9551602005958557,2.3373579502105692,-0.38210519674021426,1.2959375215949056,1.8079927222534038,2.249264820666862,0.79215217,0.36591324,1.5430466532707214,1.7946663379669179,0.0,0.0,0.0,0.0,27.197739,33.56484,77.73857116699219,177.3986038208007,152.70343,105.254074,344.06605529785156,356.0549713134765,4.8799357,4.109606,12.904830932617188,16.86819152832031,5.399084,3.494959,11.243461608886719,13.654745483398415,78.183846,157.15953,229.9998550415039,242.82103271484365,-0.008407563,0.7436377,0.9782698452472687,0.9962128639221192,0.2769306,0.7213733,1.3425348401069641,3.4233896970748865,0.023030724,0.77499956,0.8796648681163788,1.543474245071388,2.9523916,8.261796,9.658717632293701,50.14551696777339,8.734694,17.481339,7.395624,17.134995,285.6861,290.89825,289.04535,293.95532,101877.375,103298.81,288.96448,291.91748,101649.484,103068.49,0.0009363227,0.0021305084,295.68228,354.24432,6.6134934,9.044778,1.5595862,2.6717196,1.168085177319988,2.4702044496485946,1.2238216,1.9807198,0.0,0,67.8701,190.22678,277.90753,359.19522,9.794817,17.481339,9.75123,17.134995,182.40346,257.24652,0.7306681,0.99939257,1.081861,3.9660673,0.68772465,5.1908092,10.835173,57.626568,45.199667,-0.744167,171.94334884763384,261.94334884763384,81.94334884763384,332.70343,70.76008132814741,160.7600813281474
23,3.241288,5.866091,12.182376861572266,13.870782775878897,1.352332,6.285409,10.129167938232415,13.35213211059569,281.8421,4.3204513,288.1940521240234,290.2923901367187,284.69318,4.250436,291.0604995727539,292.1856164550781,99772.43,1062.6288,101259.7625,101773.28812499999,286.0021,3.7661717,291.49183349609376,292.189423828125,99547.65,1061.365,101030.413671875,101542.00578125,0.00045705485,0.0006457454,0.0018365383148193323,0.0026236057281494134,221.70988,81.173775,300.77000122070314,319.62835754394524,5.0227256,1.643812,8.754453134536742,9.659703321456908,0.9434099,0.4907511,1.78139089345932,2.056043803691863,-0.5527264044643949,0.8031901393470542,1.0044121082579933,1.6270598106840812,0.5659422,0.24441361,1.1116843402385708,1.364320782423019,0.0,0.0,0.0,0.0,31.00938,28.389423,82.92544555664062,112.7369449615478,143.94359,107.02161,343.8154296875,346.9248501586914,5.820918,3.2731712,12.182376861572266,13.870782775878897,5.40804,3.4223793,11.212552642822265,13.35213211059569,77.76631,155.08505,204.90434188842772,213.60922042846676,-0.12801984,0.6738394,0.9798387557268141,0.9995773732662201,0.24262276,0.5546645,1.1375262200832366,1.8058878087997408,0.05490787,0.63264537,0.8685900479555124,1.6254482269287056,2.7974648,4.655384,10.95109610557556,20.270033073425278,8.762224,15.595154,7.2904663,15.601959,285.82703,290.46063,288.35904,292.91107,100985.13,102026.19,289.64713,292.19727,100759.12,101795.58,0.0011820475,0.0027384758,271.85556,332.54117,6.8616757,9.786019,1.5196117,2.1985219,0.3856552088708639,2.2350603473500765,0.8240957,1.4315675,0.0,0,66.17525,119.8695,277.4122,348.53302,9.91183,15.595154,9.100248,15.601959,169.62656,221.51875,0.5564218,0.9998319,0.84518933,2.3201747,0.643919,2.5958219,8.344767,22.88215,45.453667,-0.92305,107.24906441069129,197.2490644106913,17.24906441069129,323.9436,-53.30546089506629,-143.3054608950663
27,3.8709009,5.956458,11.740013122558594,16.25693130493163,-0.63720655,6.5226927,8.720794677734375,11.500792694091786,281.78345,3.8357086,287.66869354248047,288.63134613037107,284.80206,3.9450643,290.484375,291.3989013671875,99981.53,1192.4574,101708.125,102229.3625,285.88202,3.851292,291.51324462890625,292.196435546875,99756.4,1190.8644,101482.154296875,101998.726171875,0.00037115993,0.0005557918,0.0013427734375,0.0023328781127929673,242.78342,82.68952,335.9582977294922,359.44173126220704,5.0935793,1.7106781,8.918824195861816,9.327082967758173,0.9896629,0.49587932,1.8080872893333435,1.9791973590850809,-0.8340877568695575,1.067965009552677,1.088184178455595,1.5965833812432726,0.60027677,0.21741518,0.9187726080417633,1.2827845096588106,0.0,0.0,0.0,0.0,30.57208,27.221308,80.15956497192383,102.40229911804194,141.85518,92.0123,337.8042221069336,353.44668121337884,5.877544,3.9518087,11.740013122558594,16.25693130493163,5.589734,3.351414,11.114795684814453,13.384538269042958,100.92823,139.08557,207.04378509521484,221.80521163940418,-0.0832763,0.69476706,0.9700530618429184,0.9921897172927856,0.28877506,0.5495133,1.2808682024478912,1.9945265471935272,-0.056838777,0.5616105,0.8895315527915955,1.1482892453670481,2.650596,3.962925,10.233550071716309,16.735087728500346,10.272381,17.485947,7.2506127,12.71138,285.83203,289.46918,289.16733,291.91647,101442.21,102583.94,290.4401,292.21484,101214.84,102352.66,0.0010912418,0.00248909,319.7908,359.72696,7.6864314,9.896463,1.5649881,2.2175233,0.628294038515029,2.173536671831245,0.8904264,1.6076373,0.0,0,66.23019,108.86049,263.7828,359.59143,11.059716,17.485947,9.480422,14.634689,187.35509,236.05373,0.78005195,0.9998427,0.98603934,2.005291,0.56445533,1.3922076,8.310801,18.872091,45.335567,-0.795167,146.14973317735235,236.14973317735235,56.149733177352346,321.85516,85.7054303968664,175.7054303968664
